Timestamp, pos_x, pos_y, pos_z, cam_qx, cam_qy, cam_qz, cam_qw, ss_qx, ss_qy, ss_qz, ss_qw, gyro_x, gyro_y, gyro_z, acc_x, acc_y, acc_z, mag_x, mag_y, mag_z, stillness, isTracked
158, 0.302041, -0.372982, 1.15415, 0.002862748, -0.00143241, 0.01774984, 0.9998374, 2.965498E-05, 0.0002900343, -5.356036E-06, 0.9999999, -0.006108472, 0.01588203, -0.003665083, 0.007324219, 1.008789, -0.001220703, -0.04529891, -0.2330894, 0.2315625, 1, 1
182, 0.3020338, -0.3729783, 1.154163, 0.002887998, -0.001449324, 0.01778379, 0.9998367, -2.694547E-05, 0.0004105918, -4.498754E-06, 0.9999998, -0.001221695, 0.02076881, -0.002443389, 0.01269531, 1.011963, 0.002197266, -0.04554039, -0.233061, 0.2315438, 1, 1
185, 0.302024, -0.3729803, 1.15417, 0.002897564, -0.001442435, 0.01780744, 0.9998362, -2.309775E-05, 0.0004529484, 7.804949E-06, 0.9999998, -0.009773556, 0.01099525, -0.002443389, 0.009033203, 1.007324, -0.0002441406, -0.04554039, -0.233061, 0.2315438, 1, 1
189, 0.3020226, -0.3729739, 1.154151, 0.002881714, -0.001429316, 0.01778907, 0.9998366, -2.394273E-05, 0.0004995082, -1.060544E-05, 0.9999999, -0.008551861, 0.002443389, 0.002443389, 0.01098633, 1.012451, 0.002685547, -0.04541751, -0.2330583, 0.2315901, 0.9899431, 1
192, 0.3020419, -0.3729795, 1.154158, 0.002942886, -0.001460397, 0.01777184, 0.9998367, -2.394273E-05, 0.0004995082, -1.060544E-05, 0.9999999, -0.008551861, 0.002443389, 0.002443389, 0.01098633, 1.012451, 0.002685547, -0.04541751, -0.2330583, 0.2315901, 0.9899431, 1
200, 0.3020586, -0.3729906, 1.154155, 0.002869813, -0.001450815, 0.01779342, 0.9998366, -4.564155E-05, 0.0005261477, 2.425164E-06, 0.9999998, 0.001221695, 0.01466033, 0.001221695, 0.01025391, 1.014404, 0.001220703, -0.04533603, -0.2330937, 0.2316351, 0.982173, 1
208, 0.3020608, -0.3729731, 1.154146, 0.002911476, -0.001412063, 0.0177321, 0.9998376, -4.564155E-05, 0.0005261477, 2.425164E-06, 0.9999998, 0.001221695, 0.01466033, 0.001221695, 0.01025391, 1.014404, 0.001220703, -0.04533603, -0.2330937, 0.2316351, 0.982173, 1
216, 0.3020625, -0.3729754, 1.154154, 0.002910238, -0.00144939, 0.01776328, 0.999837, -3.058709E-05, 0.000599735, 4.759058E-06, 0.9999997, -0.009773556, 0.02076881, 0, 0.01855469, 1.010254, 0.002441406, -0.04530479, -0.2331634, 0.231674, 0.9982911, 1
225, 0.302047, -0.3729872, 1.154149, 0.002913396, -0.001470178, 0.01778667, 0.9998366, -4.943625E-05, 0.0006593983, 3.629131E-05, 0.9999998, -0.009773556, 0.03054236, 0.008551861, 0.009277344, 1.009277, 0.002929688, -0.04557895, -0.2332526, 0.231619, 1, 1
233, 0.3020418, -0.3729881, 1.154149, 0.002898545, -0.001398931, 0.01775554, 0.9998373, -3.347013E-05, 0.0007265817, 6.992603E-05, 0.9999998, -0.01099525, 0.01832542, -0.01221694, 0.01049805, 1.008301, 0.001464844, -0.04552589, -0.2332335, 0.2315828, 1, 1
241, 0.3020399, -0.3729773, 1.15415, 0.002909801, -0.001448772, 0.01777637, 0.9998367, -4.797228E-05, 0.0007980876, 3.267778E-05, 0.9999995, -0.006108472, 0.006108472, 0.002443389, 0.009277344, 1.010986, 0.001953125, -0.04544376, -0.2332909, 0.2315519, 0.9958768, 1
249, 0.3020375, -0.3729737, 1.154145, 0.002871832, -0.001426704, 0.01781068, 0.9998363, -4.797228E-05, 0.0007980876, 3.267778E-05, 0.9999995, -0.006108472, 0.006108472, 0.002443389, 0.009277344, 1.010986, 0.001953125, -0.04544376, -0.2332909, 0.2315519, 0.9958768, 1
258, 0.3020416, -0.3729918, 1.154167, 0.002896507, -0.001452239, 0.01778673, 0.9998366, -4.303924E-05, 0.0008097822, 2.991734E-05, 0.9999996, -0.009773556, 0.01099525, 0.008551861, 0.01000977, 1.011475, 0.0004882813, -0.04532805, -0.2334201, 0.2315224, 0.9939032, 1
266, 0.3020369, -0.3729889, 1.154172, 0.002920082, -0.001457836, 0.01777774, 0.9998367, -8.66365E-05, 0.0008058262, 2.78051E-05, 0.9999996, -0.001221695, 0.01466033, -0.01099525, 0.01123047, 1.01709, 0.003662109, -0.04530744, -0.2335322, 0.2314394, 0.9985057, 1
275, 0.302031, -0.3729776, 1.154173, 0.002874534, -0.001446408, 0.01777002, 0.9998369, -9.570186E-05, 0.0008923594, 2.272287E-05, 0.9999995, -0.001221695, 0.02321219, 0.001221695, 0.0144043, 1.010254, 0.005859375, -0.04530744, -0.2335322, 0.2314394, 0.9985057, 1
283, 0.3020281, -0.3729786, 1.154154, 0.002922114, -0.001428052, 0.01780076, 0.9998363, -0.0001200923, 0.000890345, 2.983306E-05, 0.9999995, -0.01221694, 0.01343864, 0.007330167, 0.01025391, 1.010986, -0.0009765625, -0.045123, -0.2336443, 0.2313413, 0.9958449, 1
291, 0.3020426, -0.3729888, 1.154165, 0.002911492, -0.001432068, 0.01777486, 0.9998369, -0.0001200923, 0.000890345, 2.983306E-05, 0.9999995, -0.006108472, 0.02687728, -0.002443389, 0.009277344, 1.008545, 0.006347656, -0.04489373, -0.2337837, 0.2317441, 1, 1
300, 0.302039, -0.372981, 1.15414, 0.002891048, -0.00143372, 0.01776627, 0.999837, -0.0001480978, 0.0008560576, 5.546072E-05, 0.9999996, -0.006108472, 0.02687728, -0.002443389, 0.009277344, 1.008545, 0.006347656, -0.04489373, -0.2337837, 0.2317441, 1, 1
308, 0.3020511, -0.3729791, 1.154154, 0.002892142, -0.001439333, 0.01775523, 0.9998372, -0.0001411298, 0.0009228091, 2.976786E-05, 0.9999995, -0.003665083, 0.01221694, 0.007330167, 0.01000977, 1.010742, 0.002929688, -0.04490324, -0.2338488, 0.2314869, 1, 1
316, 0.3020453, -0.3729739, 1.154146, 0.002907042, -0.001418101, 0.01777037, 0.9998369, -0.0001678605, 0.0008992991, 4.765671E-05, 0.9999995, -0.01343864, 0.01588203, -0.002443389, 0.01025391, 1.007324, 0.0004882813, -0.04490324, -0.2338488, 0.2314869, 1, 1
325, 0.3020538, -0.372984, 1.154164, 0.002910269, -0.001434389, 0.01775076, 0.9998373, -0.0001993619, 0.0008787526, 2.791174E-05, 0.9999996, -0.008551861, 0.02443389, 0.003665083, 0.01000977, 1.013672, 0.001953125, -0.04490734, -0.2339304, 0.2315372, 0.9851075, 1
333, 0.3020559, -0.3729877, 1.154168, 0.002899118, -0.001464807, 0.01778898, 0.9998365, -0.0002278045, 0.0009166956, 2.162997E-06, 0.9999994, -0.009773556, 0.008551861, -0.01221694, 0.008300781, 1.007813, 0.003662109, -0.04483753, -0.2337845, 0.2315831, 1, 1
341, 0.3020557, -0.3729749, 1.154152, 0.002896555, -0.001410669, 0.01772825, 0.9998377, -0.0002278045, 0.0009166956, 2.162997E-06, 0.9999994, -0.009773556, 0.008551861, -0.01221694, 0.008300781, 1.007813, 0.003662109, -0.04483753, -0.2337845, 0.2315831, 1, 1
350, 0.3020538, -0.3729921, 1.154158, 0.002855546, -0.00147889, 0.01779441, 0.9998366, -0.0002588597, 0.0008424254, -7.475074E-05, 0.9999995, -0.01099525, 0.008551861, -0.001221695, 0.01196289, 1.010742, 0.0002441406, -0.04508285, -0.2337982, 0.2315497, 0.996748, 1
358, 0.302052, -0.3729873, 1.154163, 0.002922331, -0.001423692, 0.01776394, 0.999837, -0.0002792489, 0.0008875904, -1.920713E-05, 0.9999994, -0.003665083, 0.01954711, -0.008551861, 0.009521484, 1.008301, 0.003173828, -0.04523151, -0.233683, 0.2315771, 0.9988104, 1
366, 0.3020325, -0.3729698, 1.154137, 0.002945109, -0.001447312, 0.01775911, 0.9998369, -0.0002954568, 0.0008853597, -3.52161E-05, 0.9999994, -0.01221694, 0, 0.004886778, 0.01220703, 1.008301, 0.002929688, -0.04520395, -0.2336419, 0.231579, 1, 1
375, 0.3020283, -0.3729685, 1.154152, 0.002836347, -0.00144602, 0.01780277, 0.9998366, -0.0002933697, 0.0008304072, -6.078463E-05, 0.9999995, -0.01466033, 0.01588203, 0.003665083, 0.01049805, 1.012207, 0.003173828, -0.04510916, -0.2336665, 0.2315476, 0.9909344, 1
383, 0.3020336, -0.3729807, 1.154169, 0.002889449, -0.001418566, 0.01778818, 0.9998367, -0.0002987392, 0.0008536007, -4.433794E-05, 0.9999995, -0.01466033, 0.004886778, 0, 0.008300781, 1.010498, 0.0007324219, -0.04509566, -0.233531, 0.2315966, 0.9978705, 1
391, 0.3020318, -0.3729843, 1.154153, 0.002932359, -0.00142095, 0.01776865, 0.9998369, -0.0003291759, 0.0008330972, -5.361345E-05, 0.9999995, -0.002443389, 0.0219905, 0.003665083, 0.01269531, 1.010742, -0.0002441406, -0.04512563, -0.2333259, 0.2315983, 0.9967123, 1
399, 0.3020343, -0.3729856, 1.15414, 0.002906803, -0.001464914, 0.01778298, 0.9998366, -0.0003371218, 0.0008466023, -1.865625E-05, 0.9999996, -0.02565558, 0.01099525, 0.009773556, 0.01000977, 1.012451, 0.003173828, -0.04518347, -0.2330894, 0.2315669, 0.9899779, 1
408, 0.3020358, -0.3729736, 1.15414, 0.002889819, -0.001437933, 0.01775546, 0.9998372, -0.0003371218, 0.0008466023, -1.865625E-05, 0.9999996, -0.02565558, 0.01099525, 0.009773556, 0.01000977, 1.012451, 0.003173828, -0.04518347, -0.2330894, 0.2315669, 0.9899779, 1
416, 0.3020468, -0.3729822, 1.154174, 0.002875197, -0.001443791, 0.01778646, 0.9998366, -0.0003306155, 0.0008644591, -5.727634E-06, 0.9999995, 0.001221695, 0.01343864, -0.001221695, 0.01196289, 1.011475, 0.0009765625, -0.04516433, -0.232931, 0.2315356, 0.9938169, 1
425, 0.3020461, -0.372986, 1.154152, 0.002900875, -0.001437311, 0.01777075, 0.9998369, -0.0003236678, 0.0008811904, -6.728806E-06, 0.9999995, -0.01343864, 0.003665083, -0.003665083, 0.01342773, 1.009277, 0.002441406, -0.0452183, -0.2329595, 0.2317322, 1, 1
433, 0.302056, -0.3729942, 1.154165, 0.002892571, -0.001460404, 0.01775416, 0.9998372, -0.0003236678, 0.0008811904, -6.728806E-06, 0.9999995, -0.01343864, 0.003665083, -0.003665083, 0.01342773, 1.009277, 0.002441406, -0.0452183, -0.2329595, 0.2317322, 1, 1
441, 0.3020494, -0.3729739, 1.154146, 0.002935811, -0.001435291, 0.01778345, 0.9998366, -0.0003113289, 0.0008838818, -1.502875E-05, 0.9999994, -0.01466033, 0.001221695, 0.003665083, 0.01074219, 1.009033, 0.0009765625, -0.04519435, -0.2330035, 0.2317612, 1, 1
450, 0.302051, -0.3729704, 1.154147, 0.002874026, -0.001477189, 0.01778398, 0.9998366, -0.000311081, 0.0008407261, -3.934931E-05, 0.9999995, -0.02321219, 0.001221695, 0.002443389, 0.01049805, 1.012451, 0.0002441406, -0.04509657, -0.2330055, 0.2316357, 0.9899779, 1
458, 0.3020509, -0.3729842, 1.154164, 0.002891664, -0.001423397, 0.01776776, 0.999837, -0.0003068657, 0.0008242928, -3.920868E-05, 0.9999995, -0.01710372, 0.0219905, 0, 0.01342773, 1.012695, 0.003173828, -0.04500929, -0.2331584, 0.2316748, 0.988843, 1
467, 0.3020456, -0.3729842, 1.154145, 0.002864645, -0.001428468, 0.01776693, 0.999837, -0.0003068657, 0.0008242928, -3.920868E-05, 0.9999995, 0.002443389, 0.01343864, 0, 0.007324219, 1.01416, 0.0004882813, -0.04488922, -0.2331394, 0.2317506, 0.9832531, 1
475, 0.3020415, -0.3729762, 1.154143, 0.002963839, -0.001462149, 0.0177783, 0.9998365, -0.0003114182, 0.0008657439, -1.950096E-05, 0.9999995, 0.002443389, 0.01343864, 0, 0.007324219, 1.01416, 0.0004882813, -0.04488922, -0.2331394, 0.2317506, 0.9832531, 1
483, 0.3020363, -0.3729724, 1.154148, 0.002873189, -0.001421412, 0.0177685, 0.9998371, -0.0002787463, 0.0008599063, -1.828186E-05, 0.9999996, -0.01466033, 0.01954711, 0, 0.009033203, 1.009033, 0, -0.04474492, -0.2329807, 0.2318547, 1, 1
491, 0.3020373, -0.3729746, 1.154157, 0.0028991, -0.001466903, 0.01775111, 0.9998372, -0.0002287589, 0.0008484389, -1.92849E-05, 0.9999995, -0.006108472, 0.002443389, -0.003665083, 0.008789063, 1.01001, 0.002685547, -0.0447326, -0.2330595, 0.2317026, 0.9997941, 1
500, 0.3020304, -0.3729861, 1.154145, 0.002859726, -0.001401486, 0.01777697, 0.999837, -0.0002159293, 0.0008177516, -2.006441E-05, 0.9999995, -0.01221694, 0.006108472, 0.008551861, 0.01000977, 1.011475, 0.001953125, -0.04482133, -0.233057, 0.2316628, 0.9938961, 1
508, 0.3020363, -0.3729879, 1.154166, 0.002896259, -0.001447385, 0.01779488, 0.9998364, -0.0002415708, 0.0007722693, -2.569985E-05, 0.9999996, -0.01954711, 0.01710372, -0.006108472, 0.01171875, 1.015869, -0.0004882813, -0.04499288, -0.2331344, 0.2314619, 0.9762526, 1
516, 0.3020365, -0.3729705, 1.154151, 0.002898107, -0.001433184, 0.01778352, 0.9998367, -0.0002667515, 0.000792912, -4.833797E-05, 0.9999995, -0.01466033, 0.01099525, 0, 0.01147461, 1.012207, 0.001708984, -0.04517669, -0.2330484, 0.2310095, 0.9792486, 1
526, 0.3020512, -0.372979, 1.154168, 0.002876423, -0.001440194, 0.01776307, 0.999837, -0.0002713398, 0.0007811598, -8.145208E-05, 0.9999996, -0.02809897, 0.01466033, -0.007330167, 0.009765625, 1.015137, 0.002929688, -0.04517669, -0.2330484, 0.2310095, 0.9792486, 1
533, 0.3020576, -0.3729856, 1.15416, 0.002887102, -0.001431591, 0.01778335, 0.9998367, -0.0003015219, 0.0007848539, -8.528586E-05, 0.9999995, -0.008551861, 0.01466033, 0.006108472, 0.008789063, 1.009277, 0.004638672, -0.04493654, -0.2329726, 0.2310984, 1, 1
542, 0.3020545, -0.3729901, 1.15415, 0.002913278, -0.001433805, 0.01776087, 0.999837, -0.0002918062, 0.0007744711, -5.837623E-05, 0.9999995, -0.01099525, 0.01710372, 0.009773556, 0.01171875, 1.008545, -0.0002441406, -0.04474856, -0.2330281, 0.2312265, 1, 1
550, 0.3020449, -0.3729841, 1.15415, 0.00290321, -0.001456962, 0.01777906, 0.9998367, -0.0002918062, 0.0007744711, -5.837623E-05, 0.9999995, -0.01099525, 0.01710372, 0.009773556, 0.01171875, 1.008545, -0.0002441406, -0.04466675, -0.2331739, 0.2314462, 0.9977317, 1
558, 0.302045, -0.3729838, 1.154166, 0.002908856, -0.001447045, 0.01775838, 0.999837, -0.0003074707, 0.0007309805, -4.922366E-05, 0.9999996, -0.01343864, 0.01466033, 0.01466033, 0.01293945, 1.010986, 0.002441406, -0.04476649, -0.2331617, 0.2315771, 0.9957119, 1
567, 0.3020369, -0.3729756, 1.154149, 0.002908946, -0.001433324, 0.01776345, 0.999837, -0.0003376408, 0.0007104983, -4.747789E-05, 0.9999996, -0.01343864, 0.01466033, 0.01466033, 0.01293945, 1.010986, 0.002441406, -0.04476649, -0.2331617, 0.2315771, 0.9957119, 1
575, 0.3020422, -0.3729746, 1.15415, 0.002860889, -0.00146282, 0.01779294, 0.9998366, -0.0003434172, 0.0007165463, -1.699151E-05, 0.9999996, -0.007330167, 0.003665083, -0.001221695, 0.01000977, 1.009766, 0.0007324219, -0.04485913, -0.2331505, 0.2316987, 1, 1
584, 0.3020409, -0.3729694, 1.154144, 0.00286542, -0.001437519, 0.01775658, 0.9998372, -0.0002957873, 0.0006689847, -1.836894E-05, 0.9999998, -0.01099525, 0.01099525, 0.003665083, 0.008789063, 1.006348, 0.002441406, -0.04494429, -0.2330669, 0.2317372, 1, 1
591, 0.3020409, -0.3729818, 1.154151, 0.002874964, -0.001460094, 0.0178197, 0.999836, -0.0002591193, 0.0006231138, -1.452724E-05, 0.9999997, -0.007330167, 0.003665083, -0.001221695, 0.01000977, 1.009521, 0.001220703, -0.04501477, -0.2329245, 0.2316958, 1, 1
600, 0.302039, -0.3729968, 1.15416, 0.002943265, -0.001406748, 0.01771514, 0.9998378, -0.0002591193, 0.0006231138, -1.452724E-05, 0.9999997, -0.007330167, 0.003665083, -0.001221695, 0.01000977, 1.009521, 0.001220703, -0.04501477, -0.2329245, 0.2316958, 1, 1
608, 0.3020374, -0.3729853, 1.154155, 0.002910462, -0.001426048, 0.01780691, 0.9998363, -0.0001926618, 0.0005997252, -3.384938E-05, 0.9999998, -0.006108472, 0.006108472, -0.003665083, 0.01196289, 1.010742, 0.002197266, -0.0450781, -0.2330677, 0.2316586, 0.996739, 1
617, 0.3020444, -0.3729748, 1.154155, 0.002932392, -0.001447735, 0.01778104, 0.9998367, -0.0002169667, 0.0006060291, -2.157222E-05, 0.9999998, -0.009773556, 0.007330167, -0.006108472, 0.01367188, 1.014404, -0.0002441406, -0.04509569, -0.2329744, 0.2315268, 0.9820142, 1
625, 0.3020535, -0.3729802, 1.154172, 0.002895253, -0.001470104, 0.01777317, 0.9998368, -0.0002315792, 0.0006047494, -4.435237E-05, 0.9999997, -0.01221694, 0.01710372, 0.01221694, 0.009521484, 1.009766, 0.001953125, -0.04500608, -0.2329013, 0.2317314, 1, 1
633, 0.3020506, -0.3729843, 1.154165, 0.002881544, -0.001438646, 0.01776537, 0.999837, -0.0002210571, 0.0005903609, -3.998866E-05, 0.9999996, -0.01466033, 0.01710372, 0.004886778, 0.01171875, 1.013428, 0, -0.04487766, -0.2329577, 0.2319705, 0.9860182, 1
641, 0.3020425, -0.3729894, 1.15417, 0.002884058, -0.001417398, 0.01776529, 0.999837, -0.0002389653, 0.0005996706, -4.767766E-05, 0.9999996, -0.008551861, 0.01954711, 0.009773556, 0.009521484, 1.009766, 0.007324219, -0.04475474, -0.2330908, 0.2321726, 1, 1
650, 0.3020291, -0.3729899, 1.154161, 0.00294743, -0.001425721, 0.01777207, 0.9998367, -0.0002389653, 0.0005996706, -4.767766E-05, 0.9999996, -0.008551861, 0.01954711, 0.009773556, 0.009521484, 1.009766, 0.007324219, -0.04475474, -0.2330908, 0.2321726, 1, 1
658, 0.3020309, -0.3729841, 1.154149, 0.002932102, -0.001412463, 0.0177487, 0.9998372, -0.0002389653, 0.0005996706, -4.767766E-05, 0.9999996, -0.008551861, 0.01954711, 0.009773556, 0.008300781, 1.010986, -0.001708984, -0.04491327, -0.2331574, 0.2321678, 0.9959131, 1
666, 0.302045, -0.3729855, 1.154162, 0.002937892, -0.001432473, 0.01775425, 0.9998371, -0.0002034643, 0.0006152217, -5.536666E-05, 0.9999997, -0.01710372, 0.01343864, -0.003665083, 0.01538086, 1.016602, -0.0002441406, -0.04499088, -0.2331831, 0.2321201, 0.9731284, 1
676, 0.302062, -0.3729726, 1.154143, 0.002866127, -0.001446323, 0.01776806, 0.999837, -0.0002034643, 0.0006152217, -5.536666E-05, 0.9999997, 0, 0.01221694, 0.001221695, 0.01147461, 1.008301, 0.0007324219, -0.04498797, -0.2331708, 0.2320466, 1, 1
683, 0.3020701, -0.3729728, 1.154159, 0.002891975, -0.001447726, 0.01776019, 0.9998371, -0.0001510098, 0.0005772268, -4.054559E-05, 0.9999998, 0, 0.01221694, 0.001221695, 0.01147461, 1.008301, 0.0007324219, -0.04498797, -0.2331708, 0.2320466, 1, 1
691, 0.3020563, -0.3729773, 1.154164, 0.002928971, -0.001441274, 0.01779095, 0.9998364, -0.0001356795, 0.000564182, 5.272217E-06, 0.9999998, 0.004886778, 0.02932067, 0, 0.009033203, 1.013184, 0.002929688, -0.04498399, -0.2332619, 0.232162, 0.9870878, 1
700, 0.3020323, -0.3729798, 1.154163, 0.00290212, -0.001426729, 0.01778707, 0.9998366, -0.0001086297, 0.0006244831, -2.758112E-06, 0.9999997, 0.002443389, 0.01099525, -0.006108472, 0.01123047, 1.010498, 0.001220703, -0.04512359, -0.2331865, 0.231875, 0.9977556, 1
708, 0.3020206, -0.3729894, 1.154163, 0.002847252, -0.001458906, 0.01777688, 0.9998369, -9.991507E-05, 0.0006217803, -6.223563E-06, 0.9999998, 0.002443389, 0.01099525, -0.006108472, 0.01098633, 1.012939, 0.002197266, -0.04518175, -0.2331028, 0.2319646, 0.9879947, 1
716, 0.3020244, -0.372989, 1.15415, 0.002862458, -0.001475315, 0.01781048, 0.9998363, -8.05396E-05, 0.0006098975, -1.267623E-05, 0.9999996, -0.006108472, 0.01954711, -0.002443389, 0.01074219, 1.012451, 0.0004882813, -0.0449986, -0.2330147, 0.2316517, 0.9899669, 1
725, 0.3020453, -0.3729812, 1.154158, 0.002884304, -0.001423216, 0.01774553, 0.9998375, -5.238892E-05, 0.000671113, -1.770584E-05, 0.9999996, -0.006108472, 0.01954711, -0.002443389, 0.01074219, 1.012451, 0.0004882813, -0.0449986, -0.2330147, 0.2316517, 0.9899669, 1
735, 0.3020626, -0.3729778, 1.154155, 0.002904442, -0.001470893, 0.01775361, 0.9998371, 1.288517E-05, 0.0007032359, -9.688549E-06, 0.9999996, -0.002443389, 0.02321219, 0, 0.01049805, 1.01001, 0.003662109, -0.04491519, -0.2330101, 0.2314948, 0.9997163, 1
741, 0.3020706, -0.3729873, 1.154182, 0.002863234, -0.001479786, 0.01779237, 0.9998366, 1.288517E-05, 0.0007032359, -9.688549E-06, 0.9999996, -0.002443389, 0.02321219, 0, 0.01049805, 1.011963, 0.002441406, -0.04491961, -0.2329715, 0.2314605, 0.9919191, 1
750, 0.3020529, -0.3729784, 1.154172, 0.002924086, -0.001449841, 0.0177968, 0.9998364, -1.006514E-05, 0.0007168843, -2.477644E-05, 0.9999996, -0.007330167, 0.01343864, -0.009773556, 0.01049805, 1.011963, 0.002441406, -0.04491961, -0.2329715, 0.2314605, 0.9919191, 1
758, 0.3020348, -0.3729823, 1.154162, 0.002890829, -0.001459824, 0.01780469, 0.9998363, -2.272725E-05, 0.0007357663, -4.146621E-05, 0.9999997, -0.01710372, 0.007330167, 0.01710372, 0.01123047, 1.009277, 0.001953125, -0.04492241, -0.2327524, 0.2314387, 1, 1
767, 0.3020316, -0.3729965, 1.154169, 0.00288727, -0.001408695, 0.01779499, 0.9998366, -5.089779E-05, 0.0006719049, -1.577148E-05, 0.9999997, -0.009773556, 0.009773556, 0.001221695, 0.01586914, 1.011963, 0.0004882813, -0.04492525, -0.2326126, 0.2313345, 0.9916506, 1
775, 0.3020337, -0.372986, 1.154141, 0.002882534, -0.001424228, 0.01777598, 0.9998369, -4.953259E-05, 0.000697344, -1.681503E-06, 0.9999996, -0.01832542, 0.01588203, 0.01832542, 0.01025391, 1.013428, 0.001220703, -0.04515659, -0.2327234, 0.2310174, 0.9860788, 1
783, 0.302046, -0.3729838, 1.154159, 0.002881353, -0.001451676, 0.01775056, 0.9998373, -4.953259E-05, 0.000697344, -1.681503E-06, 0.9999996, -0.01099525, 0.01221694, 0.004886778, 0.01147461, 1.012451, -0.0007324219, -0.04521411, -0.2327894, 0.2307926, 0.9899345, 1
