Timestamp, pos_x, pos_y, pos_z, cam_qx, cam_qy, cam_qz, cam_qw, ss_qx, ss_qy, ss_qz, ss_qw, gyro_x, gyro_y, gyro_z, acc_x, acc_y, acc_z, mag_x, mag_y, mag_z, stillness, isTracked
131, 0.3374057, -0.3694069, 1.145235, 0.002844985, -0.008946119, -0.04109373, 0.9991112, -0.0003830367, 0.0001485858, 4.630815E-05, 0.9999999, -0.009773556, 0.002443389, -0.02565558, -0.1237793, 1.007324, 0.02758789, -0.04203649, -0.08296789, 0.250983, 0.9788981, 1
139, 0.3374147, -0.3694096, 1.145243, 0.002828926, -0.008924134, -0.04108256, 0.999112, -0.0003507501, 0.0001438265, 9.366171E-05, 0.9999999, -0.003665083, 0.004886778, -0.03909422, -0.1240234, 1.007813, 0.02954102, -0.04203223, -0.08299246, 0.250995, 0.9766212, 1
147, 0.3374047, -0.3694072, 1.145235, 0.002852646, -0.008942307, -0.04111597, 0.9991103, -0.0003511668, 0.0001237446, 6.106403E-05, 1, 0.008551861, 0.004886778, -0.0219905, -0.1257324, 1.009766, 0.02685547, -0.04206313, -0.08296578, 0.2509206, 0.9683295, 1
156, 0.337399, -0.3694153, 1.14524, 0.002790027, -0.008897044, -0.04112031, 0.9991107, -0.0003295373, 0.0001307132, 7.051975E-06, 0.9999999, -0.004886778, 0.001221695, -0.03054236, -0.1296387, 1.008057, 0.02661133, -0.04209423, -0.08297234, 0.2509343, 0.9731737, 1
164, 0.3373916, -0.3694195, 1.145245, 0.002877048, -0.008924218, -0.0410894, 0.9991115, -0.0003295373, 0.0001307132, 7.051975E-06, 0.9999999, -0.004886778, 0.001221695, -0.03054236, -0.1296387, 1.008057, 0.02661133, -0.04209423, -0.08297234, 0.2509343, 0.9731737, 1
173, 0.3373894, -0.3694062, 1.145244, 0.002813711, -0.008899025, -0.04109205, 0.9991118, -0.0003276314, 0.0001192817, -3.846223E-05, 1, 0.007330167, 0.003665083, -0.03298575, -0.1281738, 1.007813, 0.02587891, -0.04204151, -0.08300991, 0.2509615, 0.9749604, 1
181, 0.337397, -0.3694133, 1.145242, 0.002772108, -0.008904748, -0.04110346, 0.9991114, -0.0003084722, 0.0001099182, -5.637668E-05, 1, -0.002443389, 0.007330167, -0.02932067, -0.1262207, 1.009766, 0.02441406, -0.04207213, -0.08299205, 0.2509423, 0.9683333, 1
189, 0.3373999, -0.369418, 1.145242, 0.002815001, -0.00892124, -0.0410876, 0.9991118, -0.0002832226, 7.65929E-05, -8.072099E-05, 1, 0.001221695, 0.009773556, -0.03298575, -0.1228027, 1.01001, 0.02978516, -0.04211277, -0.08305234, 0.2510005, 0.9684649, 1
198, 0.3374084, -0.3694161, 1.145244, 0.002860412, -0.008912328, -0.0411274, 0.9991102, -0.0002796343, 8.513406E-05, -5.800417E-05, 1, -0.004886778, 0.01343864, -0.03665084, -0.1264648, 1.006836, 0.02661133, -0.04210537, -0.08304281, 0.2509988, 0.9796157, 1
206, 0.3374118, -0.3694036, 1.145249, 0.002855524, -0.008924319, -0.04105922, 0.9991128, -0.0002831328, 8.541695E-05, -1.60872E-05, 1, -0.007330167, 0, -0.02321219, -0.1257324, 1.007813, 0.0246582, -0.04210711, -0.08303329, 0.2509606, 0.9763022, 1
214, 0.3374218, -0.3694024, 1.145234, 0.002822232, -0.008955935, -0.04114306, 0.9991091, -0.0002831328, 8.541695E-05, -1.60872E-05, 1, -0.007330167, 0, -0.02321219, -0.1257324, 1.007813, 0.0246582, -0.04210711, -0.08303329, 0.2509606, 0.9763022, 1
222, 0.337422, -0.369412, 1.145237, 0.002807226, -0.008942042, -0.04108481, 0.9991117, -0.0002847668, 0.0001241753, -6.031804E-05, 0.9999999, -0.002443389, 0.006108472, -0.03298575, -0.123291, 1.010986, 0.03027344, -0.04215533, -0.08308262, 0.2509642, 0.9642954, 1
231, 0.3374138, -0.3694089, 1.145221, 0.002836268, -0.008965096, -0.04112543, 0.9991099, -0.0003015609, 0.0001360076, -0.0001089349, 1, -0.009773556, 0.007330167, -0.01954711, -0.1247559, 1.004395, 0.03076172, -0.04213781, -0.08309065, 0.2509452, 0.9896794, 1
239, 0.3374086, -0.3694113, 1.145245, 0.002768984, -0.008889086, -0.04110635, 0.9991114, -0.0002991087, 0.0001484898, -4.603667E-05, 0.9999999, 0.003665083, 0.001221695, -0.04031592, -0.1228027, 1.007813, 0.02685547, -0.04211256, -0.08305726, 0.2509483, 0.9790335, 1
248, 0.3373936, -0.3694039, 1.145238, 0.002824093, -0.00893892, -0.04111961, 0.9991103, -0.0003019492, 0.0001605733, -0.0001079901, 0.9999999, -0.006108472, 0.009773556, -0.02809897, -0.1257324, 1.008301, 0.02587891, -0.04215103, -0.08307479, 0.2509847, 0.9742432, 1
256, 0.3373877, -0.3694165, 1.145235, 0.002802073, -0.008887988, -0.04109029, 0.9991121, -0.0002895091, 0.000165388, -8.907029E-05, 0.9999999, -0.008551861, 0.003665083, -0.03298575, -0.125, 1.008545, 0.02661133, -0.04216122, -0.08304628, 0.2510471, 0.9735599, 1
264, 0.3373912, -0.3694168, 1.145239, 0.002824232, -0.008899068, -0.04111012, 0.9991111, -0.0002895091, 0.000165388, -8.907029E-05, 0.9999999, -0.008551861, 0.003665083, -0.03298575, -0.125, 1.008545, 0.02661133, -0.04216122, -0.08304628, 0.2510471, 0.9735599, 1
273, 0.3373981, -0.3694058, 1.145238, 0.002820092, -0.008924522, -0.04110222, 0.9991112, -0.0002952372, 0.0001296303, -0.0001112125, 1, 0.001221695, 0.02443389, -0.03420744, -0.1235352, 1.008789, 0.02807617, -0.04212645, -0.0829865, 0.251066, 0.9731498, 1
281, 0.3374066, -0.3694059, 1.14524, 0.00283269, -0.008924315, -0.04108091, 0.999112, -0.0002952064, 0.0001756917, -0.0001234836, 1, -0.007330167, 0.02321219, -0.02687728, -0.1281738, 1.009033, 0.02807617, -0.04205474, -0.08296902, 0.2510449, 0.9698854, 1
289, 0.3374045, -0.3694181, 1.145245, 0.002785977, -0.008925416, -0.04106899, 0.9991126, -0.0002757846, 0.0002024812, -9.647943E-05, 0.9999999, 0.001221695, 0.002443389, -0.01954711, -0.1254883, 1.010498, 0.02978516, -0.04206721, -0.08295199, 0.2510787, 0.9652176, 1
297, 0.3374057, -0.3694203, 1.145244, 0.002798008, -0.008931364, -0.04108821, 0.9991117, -0.0003210469, 0.0001976085, -0.0001653903, 0.9999999, -0.002443389, 0.002443389, -0.03298575, -0.1311035, 1.007324, 0.03222656, -0.04203533, -0.08293125, 0.2510513, 0.9746762, 1
306, 0.3373925, -0.3694116, 1.145227, 0.002820026, -0.008919934, -0.04110776, 0.9991109, -0.0003080261, 0.0001948548, -0.0001519388, 0.9999999, -0.002443389, 0.006108472, -0.02932067, -0.1206055, 1.006836, 0.03051758, -0.04199305, -0.08289642, 0.2510487, 0.982029, 1
314, 0.3374007, -0.369414, 1.145248, 0.002799735, -0.008940106, -0.04109896, 0.9991112, -0.0003080261, 0.0001948548, -0.0001519388, 0.9999999, -0.002443389, 0.006108472, -0.02932067, -0.1206055, 1.006836, 0.03051758, -0.0420339, -0.08289907, 0.2510276, 0.9750748, 1
323, 0.3374074, -0.3694129, 1.145243, 0.002817014, -0.008924065, -0.04112646, 0.9991102, -0.0002956553, 0.0001827313, -0.0001385636, 0.9999999, -0.002443389, 0.01221694, -0.03054236, -0.125, 1.008301, 0.02075195, -0.0420339, -0.08289907, 0.2510276, 0.9750748, 1
331, 0.33741, -0.3694131, 1.145233, 0.002791096, -0.008958265, -0.04110622, 0.9991108, -0.0002931897, 0.0002004805, -0.0001545982, 0.9999999, 0.001221695, 0.01343864, -0.03420744, -0.1291504, 1.007324, 0.03027344, -0.04212962, -0.08291669, 0.2510288, 0.9759169, 1
339, 0.3374147, -0.369414, 1.145242, 0.002798188, -0.008953301, -0.04108296, 0.9991117, -0.000257418, 0.0002102479, -0.0001444696, 1, -0.004886778, 0.007330167, -0.01954711, -0.1254883, 1.008057, 0.02856445, -0.04212179, -0.08290986, 0.251072, 0.9750448, 1
348, 0.3374066, -0.3694103, 1.145239, 0.002820903, -0.008898473, -0.04111777, 0.9991108, -0.0002661287, 0.0002070141, -0.0001032948, 1, -0.007330167, 0.004886778, -0.0219905, -0.1303711, 1.006348, 0.02319336, -0.04207921, -0.08296312, 0.251081, 0.9799114, 1
356, 0.337411, -0.3694087, 1.145258, 0.002844062, -0.008936103, -0.04111721, 0.9991104, -0.0002659266, 0.0002013431, -8.862279E-05, 1, -0.008551861, 0.004886778, -0.02443389, -0.1257324, 1.007324, 0.02758789, -0.04206349, -0.08296417, 0.2511144, 0.9779382, 1
364, 0.3374044, -0.3694058, 1.145223, 0.002832144, -0.008951958, -0.04108346, 0.9991117, -0.0002659266, 0.0002013431, -8.862279E-05, 1, -0.008551861, 0.004886778, -0.02443389, -0.1264648, 1.012939, 0.02783203, -0.04203891, -0.08293796, 0.2511011, 0.9552689, 1
373, 0.3374045, -0.3694071, 1.145225, 0.002763076, -0.008918648, -0.04111301, 0.999111, -0.000307566, 0.0001724095, -7.801875E-05, 0.9999999, -0.004886778, -0.004886778, -0.02687728, -0.1264648, 1.012939, 0.02783203, -0.04203891, -0.08293796, 0.2511011, 0.9552689, 1
381, 0.3374042, -0.3694053, 1.145237, 0.002803543, -0.008946233, -0.04110703, 0.9991108, -0.0003176937, 0.000153935, -3.890041E-05, 1, -0.008551861, 0.009773556, -0.01710372, -0.1228027, 1.006836, 0.02978516, -0.04197117, -0.08299994, 0.2510366, 0.981062, 1
389, 0.3373902, -0.3694094, 1.145229, 0.002824893, -0.008891203, -0.04112798, 0.9991104, -0.0003267676, 0.000150946, -9.439886E-06, 0.9999999, -0.004886778, 0, -0.03665084, -0.1225586, 1.007324, 0.02905273, -0.04198503, -0.08298236, 0.2510798, 0.9793268, 1
397, 0.3373849, -0.3694151, 1.145226, 0.002797973, -0.008906536, -0.0410568, 0.9991132, -0.0002950546, 0.0001303353, 7.380731E-06, 1, 0.01099525, 0.009773556, -0.03054236, -0.1240234, 1.008301, 0.02709961, -0.04194356, -0.08301055, 0.2511224, 0.9749556, 1
406, 0.3373933, -0.3694254, 1.145249, 0.002815536, -0.008900817, -0.04110798, 0.9991111, -0.0002895468, 0.0001091405, 8.815154E-05, 0.9999999, -0.007330167, 0.004886778, -0.02932067, -0.1235352, 1.013428, 0.02514648, -0.0419427, -0.08305211, 0.2510846, 0.9550443, 1
414, 0.3374007, -0.3694037, 1.145228, 0.002817899, -0.008942801, -0.0410966, 0.9991112, -0.0002895468, 0.0001091405, 8.815154E-05, 0.9999999, -0.007330167, 0.004886778, -0.02932067, -0.1235352, 1.013428, 0.02514648, -0.04194776, -0.0830791, 0.2510722, 0.9668928, 1
423, 0.3374169, -0.3694032, 1.145249, 0.002811914, -0.008943021, -0.04110139, 0.9991111, -0.0002977764, 9.08419E-05, 6.742636E-05, 1, 0.001221695, 0.009773556, -0.03665084, -0.1274414, 1.01001, 0.02294922, -0.04194776, -0.0830791, 0.2510722, 0.9668928, 1
431, 0.3374173, -0.3694094, 1.145239, 0.002848425, -0.008927043, -0.04112195, 0.9991102, -0.0003034305, 9.301398E-05, 4.992355E-05, 1, -0.003665083, 0.001221695, -0.02443389, -0.1259766, 1.008057, 0.02636719, -0.04192824, -0.08307348, 0.2510907, 0.9750405, 1
439, 0.3374067, -0.3694116, 1.145229, 0.002849194, -0.008927251, -0.04110287, 0.9991111, -0.0002862541, 7.530511E-05, 8.629542E-05, 1, -0.003665083, 0.01832542, -0.02932067, -0.1274414, 1.009521, 0.02124023, -0.04194286, -0.08302702, 0.2510871, 0.9689785, 1
448, 0.3373978, -0.3694154, 1.145246, 0.002822957, -0.008930026, -0.04110693, 0.9991109, -0.0003113714, 0.0001041933, 3.424007E-05, 0.9999999, -0.009773556, 0.006108472, -0.02809897, -0.1271973, 1.009277, 0.02319336, -0.04199389, -0.08300883, 0.251038, 0.9698988, 1
456, 0.3373932, -0.3694136, 1.145247, 0.00281947, -0.008930289, -0.04111855, 0.9991105, -0.000299261, 7.927907E-05, 6.000279E-05, 1, -0.003665083, 0.01710372, -0.01954711, -0.1242676, 1.006836, 0.02685547, -0.04201787, -0.08299585, 0.2510205, 0.9806758, 1
464, 0.3373964, -0.3694156, 1.145238, 0.002800488, -0.008925867, -0.0411127, 0.9991107, -0.000299261, 7.927907E-05, 6.000279E-05, 1, -0.003665083, 0.01710372, -0.01954711, -0.1242676, 1.006836, 0.02685547, -0.04205822, -0.08300553, 0.2510457, 0.9837742, 1
473, 0.3374129, -0.3694144, 1.145236, 0.002822683, -0.00890425, -0.04110131, 0.9991114, -0.0002902434, 9.093736E-05, 9.324448E-05, 0.9999999, -0.006108472, 0.009773556, -0.03909422, -0.1281738, 1.005615, 0.02490234, -0.04205822, -0.08300553, 0.2510457, 0.9837742, 1
481, 0.3374259, -0.3693956, 1.145225, 0.002858263, -0.008921805, -0.04109615, 0.9991114, -0.0002709669, 9.933393E-05, 0.0001110793, 1, 0.002443389, 0.002443389, -0.02443389, -0.1264648, 1.008301, 0.03222656, -0.04207906, -0.08302445, 0.2510431, 0.9731537, 1
489, 0.337427, -0.3693978, 1.145242, 0.002766125, -0.008940847, -0.0410964, 0.9991114, -0.0002592816, 9.307312E-05, 0.0001109815, 0.9999999, -0.007330167, 0.001221695, -0.02321219, -0.1230469, 1.008789, 0.02734375, -0.04209234, -0.08302882, 0.2510258, 0.973466, 1
498, 0.3374128, -0.3694155, 1.145265, 0.002833225, -0.008933164, -0.04108592, 0.9991117, -0.0002450366, 7.818989E-05, 0.0001223241, 1, -0.002443389, 0.01710372, -0.02687728, -0.1259766, 1.012939, 0.02709961, -0.04203076, -0.0829925, 0.2509962, 0.9555894, 1
506, 0.33739, -0.3694274, 1.145256, 0.002827299, -0.008906138, -0.04107693, 0.9991124, -0.0002513402, 0.0001042786, 6.326288E-05, 1, 0.003665083, 0, -0.02932067, -0.1262207, 1.009766, 0.03076172, -0.0421071, -0.08296572, 0.2509311, 0.9676452, 1
514, 0.3373703, -0.3694163, 1.145231, 0.00282172, -0.008922636, -0.04110739, 0.9991109, -0.0002513402, 0.0001042786, 6.326288E-05, 1, 0.003665083, 0, -0.02932067, -0.1262207, 1.009766, 0.03076172, -0.04214652, -0.08293557, 0.251044, 0.9690457, 1
523, 0.3373771, -0.3694218, 1.145243, 0.002824264, -0.008923485, -0.04108492, 0.9991118, -0.0002586027, 0.0001235015, 3.646826E-05, 1, 0.003665083, 0.01954711, -0.03054236, -0.1259766, 1.009521, 0.02807617, -0.04214652, -0.08293557, 0.251044, 0.9690457, 1
531, 0.337401, -0.3694177, 1.145252, 0.002824738, -0.008923314, -0.04108015, 0.999112, -0.0002589771, 0.0001589963, 1.244992E-05, 1, 0.001221695, 0.01099525, -0.03909422, -0.1262207, 1.008789, 0.0234375, -0.04213845, -0.08291002, 0.2511145, 0.9723001, 1
539, 0.3374196, -0.3694134, 1.145241, 0.00283751, -0.008916582, -0.04108283, 0.999112, -0.00024059, 0.0001367682, 4.202873E-05, 0.9999999, -0.003665083, 0, -0.02809897, -0.123291, 1.00708, 0.02905273, -0.04213969, -0.08297274, 0.2510854, 0.9799414, 1
548, 0.337428, -0.3694029, 1.145239, 0.002767838, -0.008950057, -0.04111586, 0.9991105, -0.0002508089, 0.0001156712, 6.101374E-05, 1, -0.004886778, 0.008551861, -0.03420744, -0.1213379, 1.013184, 0.02734375, -0.04210432, -0.08307415, 0.251146, 0.9568415, 1
556, 0.3374179, -0.3694032, 1.145244, 0.00284784, -0.008898168, -0.04108235, 0.9991121, -0.0002848841, 0.0001168563, 1.765788E-05, 0.9999999, -0.009773556, 0.004886778, -0.03054236, -0.1259766, 1.007324, 0.03125, -0.04209709, -0.08309124, 0.2511324, 0.9773927, 1
564, 0.3374026, -0.3694076, 1.145247, 0.002818392, -0.008900305, -0.04111785, 0.9991107, -0.0002848841, 0.0001168563, 1.765788E-05, 0.9999999, -0.009773556, 0.004886778, -0.03054236, -0.1259766, 1.007324, 0.03125, -0.04207304, -0.0831483, 0.2511484, 0.9765025, 1
573, 0.3373839, -0.3694189, 1.145237, 0.002809476, -0.008913396, -0.04111662, 0.9991108, -0.0002610013, 0.0001130935, 2.14614E-05, 0.9999999, -0.008551861, 0.01710372, -0.02809897, -0.1225586, 1.008057, 0.02832031, -0.04207304, -0.0831483, 0.2511484, 0.9765025, 1
581, 0.337386, -0.3694261, 1.145237, 0.002844196, -0.008927662, -0.04105578, 0.999113, -0.0002914593, 0.0001318764, 4.999293E-05, 0.9999999, -0.009773556, 0.01343864, -0.02321219, -0.123291, 1.01123, 0.02661133, -0.04205744, -0.08313695, 0.2511345, 0.9637356, 1
589, 0.3373939, -0.3694106, 1.145235, 0.002816686, -0.008910879, -0.04110288, 0.9991112, -0.0003005518, 0.0001842959, 5.392311E-05, 0.9999999, 0.001221695, 0.01221694, -0.03420744, -0.1225586, 1.007813, 0.02514648, -0.0420694, -0.0831439, 0.2511119, 0.9778057, 1
598, 0.3374136, -0.3694011, 1.145231, 0.00283393, -0.008925394, -0.04108595, 0.9991117, -0.0002725418, 0.0002036244, 6.531226E-05, 0.9999999, 0, -0.001221695, -0.03420744, -0.1279297, 1.007813, 0.02880859, -0.04210976, -0.08313526, 0.2511469, 0.9747677, 1
606, 0.3374227, -0.3694045, 1.145231, 0.002822178, -0.008927994, -0.04111699, 0.9991105, -0.0002735043, 0.0002011617, 5.14295E-05, 0.9999999, -0.009773556, 0.007330167, -0.02565558, -0.1237793, 1.009521, 0.02319336, -0.04213884, -0.08315124, 0.2511151, 0.9706164, 1
614, 0.337421, -0.3694066, 1.145239, 0.002808486, -0.008951387, -0.04107179, 0.9991122, -0.0002735043, 0.0002011617, 5.14295E-05, 0.9999999, -0.009773556, 0.007330167, -0.02565558, -0.1237793, 1.009521, 0.02319336, -0.04213884, -0.08315124, 0.2511151, 0.9706164, 1
623, 0.3374115, -0.3694063, 1.145242, 0.002793016, -0.008953411, -0.0410729, 0.9991122, -0.0002648719, 0.0002226231, 6.555626E-05, 1, -0.007330167, 0.02321219, -0.02932067, -0.1279297, 1.010498, 0.02490234, -0.04215934, -0.08307045, 0.25116, 0.9645272, 1
631, 0.3373947, -0.369413, 1.145243, 0.002800931, -0.008953448, -0.04107878, 0.999112, -0.0002907896, 0.0002527083, 6.017787E-05, 1, -0.008551861, 0.01710372, -0.03420744, -0.1252441, 1.010986, 0.02441406, -0.04216935, -0.0830513, 0.2510909, 0.9639717, 1
639, 0.3373882, -0.36943, 1.145255, 0.002829879, -0.008908186, -0.04109713, 0.9991115, -0.0002806466, 0.000255014, 3.475649E-05, 1, 0.001221695, 0.001221695, -0.02687728, -0.1203613, 1.008545, 0.02880859, -0.04216129, -0.08303271, 0.2510692, 0.9755602, 1
648, 0.3373822, -0.3694223, 1.145239, 0.00279009, -0.00892344, -0.04109373, 0.9991115, -0.0002595591, 0.0002627922, 3.653998E-05, 0.9999999, -0.007330167, 0.01832542, -0.02687728, -0.1298828, 1.008789, 0.02368164, -0.04218002, -0.08307352, 0.2510605, 0.9704338, 1
656, 0.3373932, -0.3694091, 1.145242, 0.002820884, -0.00892639, -0.04106376, 0.9991127, -0.0002605612, 0.0002814287, 1.661619E-05, 1, -0.002443389, -0.004886778, -0.02932067, -0.1257324, 1.005371, 0.02954102, -0.04217118, -0.08303586, 0.2510941, 0.9854675, 1
664, 0.337408, -0.3694009, 1.145238, 0.002836199, -0.008923436, -0.04107639, 0.9991122, -0.0002605612, 0.0002814287, 1.661619E-05, 1, -0.002443389, -0.004886778, -0.02932067, -0.1257324, 1.005371, 0.02954102, -0.04217118, -0.08303586, 0.2510941, 0.9854675, 1
673, 0.337412, -0.3694108, 1.145233, 0.002774683, -0.008949566, -0.0410532, 0.999113, -0.0002602246, 0.000261924, 4.992262E-05, 1, 0, 0.01343864, -0.03420744, -0.1247559, 1.004883, 0.02392578, -0.04221721, -0.08302657, 0.2511178, 0.9884802, 1
681, 0.3374161, -0.3694159, 1.145243, 0.002794242, -0.008921009, -0.04108019, 0.9991122, -0.0002584513, 0.0002604118, 9.140419E-05, 1, 0.008551861, 0.008551861, -0.02076881, -0.1230469, 1.005371, 0.0222168, -0.04222547, -0.08304022, 0.2511619, 0.9875341, 1
689, 0.3374071, -0.3694111, 1.145257, 0.002844658, -0.00892945, -0.04107002, 0.9991123, -0.0002296511, 0.0002701073, 0.000126082, 0.9999999, 0.007330167, 0.01099525, -0.03542914, -0.1247559, 1.010498, 0.0300293, -0.04225243, -0.08302167, 0.2511297, 0.9655491, 1
698, 0.3373876, -0.3694118, 1.145224, 0.002800617, -0.008924755, -0.04110486, 0.9991111, -0.0002018926, 0.0002641291, 9.239791E-05, 1, 0, 0.004886778, -0.03298575, -0.1276855, 1.006592, 0.02856445, -0.04221491, -0.08304018, 0.2511528, 0.9797607, 1
706, 0.3373899, -0.3694262, 1.145233, 0.002815954, -0.008940137, -0.04110115, 0.9991111, -0.0001982376, 0.0002529498, 0.000106384, 1, 0.003665083, 0.004886778, -0.03176406, -0.1220703, 1.005859, 0.02807617, -0.04216883, -0.08308975, 0.251132, 0.9854866, 1
714, 0.3374026, -0.3694241, 1.145251, 0.002794943, -0.008931143, -0.04111636, 0.9991106, -0.0001982376, 0.0002529498, 0.000106384, 1, 0.003665083, 0.004886778, -0.03176406, -0.1220703, 1.005859, 0.02807617, -0.04216883, -0.08308975, 0.251132, 0.9854866, 1
722, 0.3374097, -0.3693996, 1.145251, 0.00282752, -0.008930087, -0.04109354, 0.9991114, -0.0001871893, 0.0002525623, 0.0001191688, 1, 0.007330167, 0.007330167, -0.02565558, -0.1276855, 1.01123, 0.02587891, -0.04216032, -0.08307939, 0.2511914, 0.9616466, 1
731, 0.3374131, -0.3693963, 1.145249, 0.002813047, -0.008932644, -0.04109636, 0.9991114, -0.0001274971, 0.0002458096, 0.000123838, 1, 0.002443389, 0.01221694, -0.01710372, -0.1206055, 1.007813, 0.02587891, -0.04219715, -0.08307321, 0.2511147, 0.9786673, 1
739, 0.3374039, -0.3694095, 1.145224, 0.002851873, -0.008934458, -0.04108023, 0.9991118, -0.0001266091, 0.0002717234, 0.0001586648, 0.9999999, 0.003665083, 0.006108472, -0.02809897, -0.126709, 1.009033, 0.0300293, -0.0422244, -0.08307226, 0.2510561, 0.9703961, 1
748, 0.3373984, -0.3694222, 1.145241, 0.002785039, -0.008908201, -0.04112102, 0.9991107, -0.0001474852, 0.0003084501, 0.0001809169, 0.9999999, -0.01221694, 0.01588203, -0.02932067, -0.1254883, 1.007324, 0.02490234, -0.04218734, -0.08303472, 0.2510441, 0.9783364, 1
