Timestamp, pos_x, pos_y, pos_z, cam_qx, cam_qy, cam_qz, cam_qw, ss_qx, ss_qy, ss_qz, ss_qw, gyro_x, gyro_y, gyro_z, acc_x, acc_y, acc_z, mag_x, mag_y, mag_z, stillness, isTracked
108, 0.3026781, -0.3727826, 1.155792, -0.006372557, -0.02741586, 0.02564339, 0.9992748, 5.903343E-06, 3.450153E-05, 2.271403E-05, 1, 0.008551861, 0.01710372, 0.01221694, 0.008789063, 1.008545, 0.006347656, -0.04160126, -0.2327262, 0.2323067, 0.9812947, 1
115, 0.3026847, -0.3727815, 1.155795, -0.006417358, -0.02739001, 0.02564541, 0.9992752, -5.094209E-05, 4.515419E-05, 1.464691E-05, 0.9999999, -0.01343864, -0.001221695, -0.006108472, 0.007324219, 1.014648, 0.001708984, -0.04160126, -0.2327262, 0.2323067, 0.9812947, 1
124, 0.3026807, -0.3727762, 1.155775, -0.006370609, -0.02742039, 0.02567098, 0.9992741, -4.732342E-05, 4.659738E-05, -1.695752E-05, 1, -0.01099525, 0.01099525, -0.002443389, 0.005859375, 1.01123, 0.005126953, -0.04156594, -0.2323508, 0.2321825, 0.9949585, 1
132, 0.3026845, -0.372784, 1.155785, -0.006383616, -0.02740444, 0.02563902, 0.9992751, -2.855896E-05, 5.815896E-05, -3.354717E-05, 1, -0.01221694, 0.02565558, -0.006108472, 0.009765625, 1.01123, 0.003662109, -0.04162238, -0.2323294, 0.2321761, 0.9948631, 1
140, 0.3026845, -0.3727746, 1.155776, -0.006373661, -0.02741237, 0.02567794, 0.9992741, -4.446707E-05, 0.0001241055, -6.450759E-05, 1, -0.004886778, 0.004886778, 0, 0.008789063, 1.012451, 0.003662109, -0.04166961, -0.2323863, 0.2322455, 0.9900165, 1
148, 0.3026906, -0.3727833, 1.155789, -0.006379901, -0.02740929, 0.02564656, 0.999275, -4.446707E-05, 0.0001241055, -6.450759E-05, 1, -0.003665083, 0.01343864, -0.003665083, 0.007324219, 1.010254, 0.005126953, -0.04171487, -0.2324793, 0.2323504, 0.9988261, 1
157, 0.3027015, -0.3727937, 1.155799, -0.006421315, -0.0274253, 0.02566784, 0.9992737, -1.044659E-05, 0.0001417672, -9.526918E-05, 1, -0.007330167, 0.007330167, -0.008551861, 0.009765625, 1.008789, 0.005615234, -0.04164952, -0.2325574, 0.2324474, 1, 1
180, 0.3027061, -0.372787, 1.155797, -0.006358293, -0.02742529, 0.02565561, 0.9992744, 8.896671E-05, 0.0002471341, -0.0001653619, 0.9999999, -0.006108472, 0.01710372, -0.01466033, 0.01074219, 1.009277, 0.0078125, -0.04158337, -0.2326071, 0.2324625, 0.9986778, 1
184, 0.3027023, -0.3727796, 1.155781, -0.006406819, -0.02738871, 0.02565269, 0.9992751, 8.643568E-05, 0.0002402772, -0.0001778896, 0.9999999, -0.01221694, 0.01099525, -0.006108472, 0.01220703, 1.010254, 0.002441406, -0.04158337, -0.2326071, 0.2324625, 0.9986778, 1
189, 0.3027112, -0.3727772, 1.155787, -0.006396761, -0.02740302, 0.02561976, 0.9992757, 8.643568E-05, 0.0002402772, -0.0001778896, 0.9999999, -0.01221694, 0.01099525, -0.006108472, 0.01220703, 1.010254, 0.002441406, -0.04158337, -0.2326071, 0.2324625, 0.9986778, 1
192, 0.3027115, -0.3727831, 1.155788, -0.006382046, -0.02743265, 0.02564798, 0.9992742, 0.0001059136, 0.0002566949, -0.0001675566, 0.9999999, -0.006108472, 0.01466033, -0.006108472, 0.009277344, 1.015625, 0.003173828, -0.04158741, -0.2326923, 0.2326172, 0.9773107, 1
199, 0.3027061, -0.3727765, 1.155789, -0.006390466, -0.02740557, 0.02568201, 0.9992741, 0.0001059136, 0.0002566949, -0.0001675566, 0.9999999, -0.006108472, 0.01466033, -0.006108472, 0.006835938, 1.009521, 0.009277344, -0.0416349, -0.2326473, 0.2327908, 1, 1
207, 0.3026966, -0.3727843, 1.155811, -0.006387472, -0.02738296, 0.0256436, 0.9992756, 8.265767E-05, 0.0002968693, -0.0001488002, 0.9999999, -0.007330167, 0.007330167, -0.008551861, 0.006835938, 1.009521, 0.009277344, -0.04152919, -0.2324496, 0.232734, 0.9910412, 1
215, 0.3026728, -0.372797, 1.155789, -0.006366312, -0.02741311, 0.0256936, 0.9992737, 8.519505E-05, 0.0003102116, -0.0001614806, 1, -0.01221694, 0.01221694, 0.004886778, 0.006835938, 1.012207, 0.004394531, -0.04152919, -0.2324496, 0.232734, 0.9910412, 1
223, 0.3026575, -0.3727913, 1.155783, -0.006410721, -0.02740758, 0.02566939, 0.9992741, 0.0001338111, 0.0002975948, -0.0001795115, 0.9999998, -0.01099525, 0.003665083, -0.006108472, 0.007324219, 1.006836, 0.006347656, -0.04150895, -0.2323849, 0.2326844, 1, 1
232, 0.3026606, -0.3727847, 1.155795, -0.006383521, -0.02740801, 0.02564539, 0.9992749, 0.0001422967, 0.0002715695, -0.0001822952, 0.9999999, -0.008551861, 0.01343864, 0.001221695, 0.01123047, 1.01416, 0.001708984, -0.04157027, -0.2324418, 0.2326336, 0.9831052, 1
240, 0.3026763, -0.3727774, 1.155798, -0.006362281, -0.02741139, 0.02565248, 0.9992748, 0.0001422967, 0.0002715695, -0.0001822952, 0.9999999, -0.008551861, 0.01343864, 0.001221695, 0.01123047, 1.01416, 0.001708984, -0.04146934, -0.2324909, 0.2326666, 0.9986439, 1
249, 0.3027004, -0.3727758, 1.155791, -0.006382399, -0.02742831, 0.02566504, 0.9992739, 0.0001725824, 0.000244979, -0.0002131108, 0.9999999, -0.01221694, 0.01099525, -0.009773556, 0.01147461, 1.010254, 0.006347656, -0.04133002, -0.2323982, 0.232632, 0.9977427, 1
257, 0.3027109, -0.3727804, 1.155799, -0.006350418, -0.02738533, 0.02565767, 0.9992754, 0.0002112257, 0.0002228494, -0.0002076058, 0.9999999, -0.006108472, 0.01466033, 0.006108472, 0.01049805, 1.010498, 0.004882813, -0.04133002, -0.2323982, 0.232632, 0.9977427, 1
265, 0.3027027, -0.3727745, 1.155781, -0.006403642, -0.02741594, 0.02562549, 0.9992751, 0.0002282557, 0.0002096337, -0.000184902, 0.9999999, 0.008551861, 0.02809897, 0.006108472, 0.009521484, 1.009277, 0.003662109, -0.04132845, -0.2323758, 0.2325059, 1, 1
273, 0.3027003, -0.3727877, 1.155801, -0.006414801, -0.02742206, 0.02561567, 0.9992751, 0.0003073051, 0.0002108856, -0.0001793378, 0.9999999, -0.001221695, 0.01588203, 0.003665083, 0.01049805, 1.012451, 0.008789063, -0.04138868, -0.2324207, 0.232352, 0.9898253, 1
282, 0.3026887, -0.3727932, 1.155792, -0.00636483, -0.02743084, 0.02564333, 0.9992745, 0.0002857175, 0.0002552414, -0.0001667105, 0.9999998, -0.003665083, 0.01588203, 0.01343864, 0.009521484, 1.010986, 0.002441406, -0.04130103, -0.2323941, 0.23241, 0.995864, 1
291, 0.3026956, -0.3728002, 1.155809, -0.006407887, -0.02742601, 0.02564532, 0.9992743, 0.0003238114, 0.0002579115, -0.0001294608, 0.9999998, -0.02932067, 0.01832542, -0.008551861, 0.01318359, 1.016357, 0.006835938, -0.04143588, -0.2325091, 0.2322517, 0.9741364, 1
300, 0.3027018, -0.3727838, 1.155804, -0.006340735, -0.02743077, 0.02563704, 0.9992748, 0.0002759896, 0.0002885163, -0.0001491043, 1, 0.004886778, 0.01466033, 0.002443389, 0.006835938, 1.012207, 0.01074219, -0.04152338, -0.2325504, 0.2321729, 0.9908515, 1
307, 0.3027093, -0.3727705, 1.155791, -0.00639758, -0.02743732, 0.02566689, 0.9992735, 0.0002759896, 0.0002885163, -0.0001491043, 1, 0.004886778, 0.01466033, 0.002443389, 0.006835938, 1.012207, 0.01074219, -0.04152338, -0.2325504, 0.2321729, 0.9908515, 1
315, 0.3027071, -0.3727788, 1.155784, -0.006421326, -0.02742556, 0.02567501, 0.9992735, 0.0002831832, 0.0003647417, -0.0001369896, 0.9999998, 0.001221695, 0.02932067, 0.002443389, 0.008300781, 1.01123, 0.004150391, -0.0415793, -0.2325141, 0.2321677, 0.9949079, 1
323, 0.3027014, -0.3727811, 1.155792, -0.006399112, -0.0274097, 0.02563451, 0.9992751, 0.0002906029, 0.0003850602, -0.0001320071, 0.9999999, -0.01221694, 0.008551861, -0.001221695, 0.009521484, 1.01001, 0.007324219, -0.04175631, -0.2328895, 0.2322665, 0.9996753, 1
332, 0.3026861, -0.3727821, 1.15579, -0.0064049, -0.02739303, 0.02566555, 0.9992748, 0.0002450736, 0.0004238848, -0.0001168191, 0.9999999, -0.01588203, 0.03054236, -0.001221695, 0.01049805, 1.010986, 0.005859375, -0.0417168, -0.2329779, 0.2323303, 0.9957691, 1
340, 0.3026728, -0.372782, 1.155794, -0.006355697, -0.02741833, 0.02565625, 0.9992746, 0.0002450736, 0.0004238848, -0.0001168191, 0.9999999, -0.01588203, 0.03054236, -0.001221695, 0.003417969, 1.01001, 0.005859375, -0.04161025, -0.2329466, 0.2323497, 0.9998699, 1
349, 0.3026811, -0.3727942, 1.15582, -0.006371329, -0.02739897, 0.02560589, 0.9992763, 0.0002161038, 0.000461189, -9.885523E-05, 0.9999999, -0.003665083, 0.007330167, 0.003665083, 0.008789063, 1.008789, 0.006835938, -0.04143551, -0.2328048, 0.2323303, 1, 1
357, 0.3026796, -0.3727906, 1.155799, -0.006418068, -0.02739972, 0.02562073, 0.9992756, 0.0002025589, 0.0004449957, -0.0001097531, 0.9999998, -0.003665083, 0.007330167, 0.003665083, 0.01220703, 1.007813, 0.005615234, -0.04134752, -0.2327476, 0.2320855, 1, 1
365, 0.302689, -0.3727928, 1.155808, -0.006374599, -0.02741449, 0.02566449, 0.9992743, 0.0002115655, 0.0004259271, -0.0001117801, 0.9999998, -0.01099525, 0.01588203, 0.002443389, 0.01220703, 1.007813, 0.005615234, -0.04134752, -0.2327476, 0.2320855, 1, 1
373, 0.3026958, -0.3727816, 1.155797, -0.006397694, -0.02741547, 0.02568115, 0.9992738, 0.0001853359, 0.0004044351, -0.0001315088, 0.9999999, -0.006108472, 0.01588203, -0.003665083, 0.008300781, 1.008789, 0.006347656, -0.04130438, -0.2327322, 0.2320098, 1, 1
382, 0.3026952, -0.372784, 1.155783, -0.006394173, -0.02741578, 0.02566217, 0.9992743, 0.0001853359, 0.0004044351, -0.0001315088, 0.9999999, -0.003665083, 0.01221694, 0.001221695, 0.01147461, 1.013916, 0.005859375, -0.04130219, -0.2327646, 0.2320829, 0.9840088, 1
391, 0.3026913, -0.3727843, 1.155786, -0.006426351, -0.0274126, 0.02565641, 0.9992743, 0.0001403521, 0.0003679513, -8.395407E-05, 1, -0.01343864, 0.01099525, 0.003665083, 0.008300781, 1.011719, 0.00390625, -0.04130067, -0.232787, 0.2320852, 0.9929586, 1
398, 0.302695, -0.3727872, 1.155787, -0.00641498, -0.02740864, 0.02567468, 0.999274, 0.0001403521, 0.0003679513, -8.395407E-05, 1, -0.01343864, 0.01099525, 0.003665083, 0.008300781, 1.011719, 0.00390625, -0.04161274, -0.2328076, 0.2320874, 0.9988161, 1
407, 0.3026973, -0.3727764, 1.155784, -0.006398516, -0.02739891, 0.02567242, 0.9992744, 8.346453E-05, 0.0003763374, -6.364007E-05, 0.9999998, -0.008551861, 0.01954711, -0.004886778, 0.007324219, 1.010254, 0.005615234, -0.04161274, -0.2328076, 0.2320874, 0.9988161, 1
415, 0.3027022, -0.3727896, 1.155794, -0.006377206, -0.02740209, 0.02566073, 0.9992747, 7.734269E-05, 0.0003909964, -9.480538E-05, 0.9999999, -0.01710372, 0.01099525, 0.007330167, 0.008544922, 1.005371, 0.00390625, -0.04158582, -0.2327504, 0.2321645, 1, 1
423, 0.3027012, -0.3727833, 1.155779, -0.006431329, -0.02742326, 0.02564597, 0.9992742, 5.934284E-05, 0.0003637807, -8.720718E-05, 0.9999999, -0.009773556, 0.01588203, 0.006108472, 0.007324219, 1.009277, 0.004882813, -0.04144176, -0.2327004, 0.232272, 1, 1
432, 0.3027042, -0.3727813, 1.155799, -0.006364244, -0.02739873, 0.02565106, 0.9992752, 8.671921E-05, 0.0003437966, -6.318465E-05, 0.9999999, 0.009773556, 0.01343864, 0.01343864, 0.0078125, 1.010254, 0.005859375, -0.04120066, -0.2326515, 0.2324106, 0.9987956, 1
441, 0.3027018, -0.3727719, 1.155798, -0.00636225, -0.02742397, 0.02567484, 0.9992739, 6.232961E-05, 0.0003481707, -9.770179E-05, 1, -0.01221694, 0.01954711, 0.003665083, 0.01049805, 1.013184, 0.0078125, -0.04134444, -0.2326796, 0.2322506, 0.9869276, 1
449, 0.3026867, -0.3727759, 1.155774, -0.006391766, -0.02739008, 0.02568438, 0.9992744, 6.232961E-05, 0.0003481707, -9.770179E-05, 1, -0.01221694, 0.01954711, 0.003665083, 0.01049805, 1.013184, 0.0078125, -0.04126845, -0.2326489, 0.2322289, 0.9908033, 1
456, 0.3026849, -0.3727875, 1.155795, -0.006427974, -0.02740628, 0.0256372, 0.999275, 6.833016E-05, 0.0002705827, -0.0001365966, 0.9999999, -0.006108472, 0.006108472, -0.01099525, 0.01196289, 1.012207, 0.006591797, -0.04126845, -0.2326489, 0.2322289, 0.9908033, 1
465, 0.3026787, -0.3727943, 1.155804, -0.006391591, -0.02741414, 0.02563523, 0.999275, 8.76932E-05, 0.0002540893, -0.0001777653, 0.9999999, -0.006108472, 0.01710372, 0, 0.01245117, 1.011719, 0.00390625, -0.04111776, -0.2325612, 0.2322951, 0.9927884, 1
473, 0.3026692, -0.3727807, 1.15579, -0.006389606, -0.02741677, 0.02565902, 0.9992743, 9.562642E-05, 0.0002292916, -0.0001930241, 0.9999999, -0.01466033, 0.01710372, 0.003665083, 0.007324219, 1.009277, 0.003417969, -0.04100268, -0.2324161, 0.2325736, 1, 1
482, 0.3026809, -0.3727838, 1.155805, -0.006364299, -0.0274118, 0.02566218, 0.9992746, 0.0001025405, 0.0001894556, -0.0001935232, 1, -0.0219905, 0.0219905, 0, 0.007324219, 1.009277, 0.003417969, -0.04100268, -0.2324161, 0.2325736, 1, 1
490, 0.302687, -0.3727849, 1.155796, -0.00638234, -0.02741847, 0.0256735, 0.999274, 5.800585E-05, 0.000179955, -0.000202205, 1, -0.009773556, 0.01221694, 0.01588203, 0.01269531, 1.013916, 0.002685547, -0.04098518, -0.2324756, 0.2326142, 0.9840041, 1
498, 0.3027032, -0.3727862, 1.155795, -0.006383973, -0.02740183, 0.02566134, 0.9992747, 5.800585E-05, 0.000179955, -0.000202205, 1, -0.009773556, 0.01221694, 0.01588203, 0.01269531, 1.013916, 0.002685547, -0.04098518, -0.2324756, 0.2326142, 0.9840041, 1
507, 0.3027075, -0.372779, 1.155795, -0.006403991, -0.02740583, 0.02564181, 0.999275, 9.029495E-05, 0.0001557931, -0.0001772861, 1, 0.002443389, 0.02076881, -0.001221695, 0.01196289, 1.010498, 0.01220703, -0.04093808, -0.2325876, 0.2325059, 0.9974299, 1
515, 0.3026999, -0.372777, 1.155791, -0.006416534, -0.02743655, 0.02567384, 0.9992732, 0.0001227348, 0.0001026062, -0.0001862375, 0.9999999, -0.007330167, 0.01221694, 0.008551861, 0.005126953, 1.014404, 0.0078125, -0.04097756, -0.2324285, 0.2325654, 0.9822107, 1
524, 0.3026908, -0.3727908, 1.155795, -0.006370213, -0.02741002, 0.02564334, 0.999275, 0.0001329352, 0.0001244601, -0.0001601563, 1, -0.004886778, 0.01343864, -0.004886778, 0.006835938, 1.010742, 0.005859375, -0.04100168, -0.2324035, 0.2324575, 0.9968711, 1
532, 0.3026868, -0.3727988, 1.155788, -0.006387053, -0.02742759, 0.02566525, 0.999274, 0.0001612397, 5.726475E-05, -0.0001746211, 0.9999999, -0.002443389, 0.009773556, -0.006108472, 0.009277344, 1.009766, 0.004882813, -0.04102313, -0.2324201, 0.2323226, 1, 1
540, 0.3026887, -0.3727897, 1.155785, -0.006388708, -0.02745792, 0.02565081, 0.9992734, 0.0001612397, 5.726475E-05, -0.0001746211, 0.9999999, -0.01710372, 0.02321219, 0.009773556, 0.01049805, 1.011475, 0.005126953, -0.04104513, -0.2324712, 0.2321503, 0.9938322, 1
548, 0.3026951, -0.3727774, 1.155794, -0.00635652, -0.02738516, 0.02564256, 0.9992758, 0.0001798691, 2.169247E-05, -0.0001721047, 0.9999999, -0.01588203, 0.01343864, -0.002443389, 0.007324219, 1.010498, 0.008300781, -0.04135689, -0.2324424, 0.232147, 0.9977656, 1
557, 0.3027071, -0.3727809, 1.155793, -0.006446325, -0.02742725, 0.02567312, 0.9992734, 0.0001452138, 4.245285E-05, -0.0001551253, 0.9999999, -0.01588203, 0.01343864, -0.002443389, 0.007324219, 1.010498, 0.008300781, -0.04135689, -0.2324424, 0.232147, 0.9977656, 1
565, 0.3027038, -0.3727782, 1.155784, -0.00639664, -0.02740033, 0.02564629, 0.999275, 0.0001463256, 2.465277E-05, -0.0001542638, 1, 0.002443389, 0.01099525, 0.003665083, 0.008300781, 1.007813, 0.005371094, -0.04142614, -0.2324904, 0.232144, 1, 1
574, 0.3026937, -0.3727695, 1.155795, -0.006365344, -0.02742092, 0.02565072, 0.9992746, 0.0001235394, 4.389385E-05, -0.0001785606, 0.9999999, -0.01466033, 0.0219905, -0.001221695, 0.004882813, 1.006836, 0.006347656, -0.0414093, -0.2324924, 0.2321061, 1, 1
582, 0.3026832, -0.3727754, 1.155799, -0.006400676, -0.02739534, 0.02566941, 0.9992746, 0.0001235394, 4.389385E-05, -0.0001785606, 0.9999999, -0.01466033, 0.0219905, -0.001221695, 0.004882813, 1.006836, 0.006347656, -0.0414093, -0.2324924, 0.2321061, 1, 1
590, 0.3026767, -0.3727891, 1.155789, -0.006394355, -0.02739631, 0.02563703, 0.9992754, 0.0001208036, 5.620242E-05, -0.0001918157, 0.9999999, -0.001221695, 0, 0.004886778, 0.01000977, 1.009277, 0.006347656, -0.04135302, -0.2325185, 0.232029, 1, 1
598, 0.3026855, -0.3727971, 1.155799, -0.006373737, -0.02740902, 0.02566612, 0.9992745, 0.0001322259, 1.301202E-05, -0.0002001915, 0.9999999, 0.007330167, 0.01221694, 0.01832542, 0.008789063, 1.012939, 0.01025391, -0.0414167, -0.2328089, 0.2321784, 0.9878822, 1
607, 0.3026906, -0.3727899, 1.155796, -0.006350223, -0.02741335, 0.02565085, 0.9992749, 0.000119439, 2.956103E-05, -0.0001707589, 0.9999999, 0.007330167, 0.01221694, 0.01832542, 0.008789063, 1.012939, 0.01025391, -0.0414167, -0.2328089, 0.2321784, 0.9878822, 1
615, 0.302691, -0.3727789, 1.155794, -0.006371079, -0.02743843, 0.0256662, 0.9992737, 8.380253E-05, 5.702839E-05, -0.0001258436, 1, -0.01954711, 0.004886778, -0.007330167, 0.01049805, 1.010986, 0.005859375, -0.04144455, -0.2329272, 0.2323129, 0.9957691, 1
624, 0.3026967, -0.3727876, 1.155807, -0.006386605, -0.02738869, 0.0256377, 0.9992757, 3.17064E-05, 3.947339E-05, -0.0001312811, 1, -0.009773556, 0.01221694, 0.008551861, 0.0078125, 1.013184, 0.006835938, -0.04150346, -0.2330064, 0.2324398, 0.987053, 1
633, 0.3026897, -0.3727898, 1.155798, -0.006390178, -0.02740279, 0.02567047, 0.9992744, -3.274281E-05, 5.062053E-05, -0.0001325631, 0.9999999, -0.01099525, 0.01099525, 0.001221695, 0.01269531, 1.01001, 0.004150391, -0.04140196, -0.2330902, 0.2322465, 0.9996081, 1
640, 0.3026952, -0.3727849, 1.155798, -0.006357483, -0.02743227, 0.02568501, 0.9992735, -3.274281E-05, 5.062053E-05, -0.0001325631, 0.9999999, -0.01099525, 0.01099525, 0.001221695, 0.01269531, 1.01001, 0.004150391, -0.04142946, -0.2331183, 0.2323137, 0.9929543, 1
649, 0.3026982, -0.3727854, 1.155799, -0.006428001, -0.02740673, 0.02563511, 0.999275, -3.248551E-05, 5.817388E-05, -0.0001364728, 1, -0.007330167, 0.003665083, -0.001221695, 0.008544922, 1.011719, 0.003662109, -0.04152081, -0.2331117, 0.2324674, 0.9869176, 1
657, 0.3026997, -0.3727838, 1.155783, -0.006422684, -0.02743394, 0.02563139, 0.9992744, -1.552123E-05, 4.819719E-05, -0.0001330753, 0.9999999, -0.003665083, 0.01466033, 0.009773556, 0.01074219, 1.013184, 0.0078125, -0.04152081, -0.2331117, 0.2324674, 0.9869176, 1
666, 0.3026972, -0.3727755, 1.155779, -0.006417369, -0.02741618, 0.02564392, 0.9992745, -2.459333E-05, 8.886349E-05, -7.798942E-05, 0.9999999, -0.01710372, 0.02443389, 0, 0.006103516, 1.01001, 0.0078125, -0.04161455, -0.2329528, 0.2325345, 0.9997664, 1
675, 0.3026893, -0.3727803, 1.155788, -0.006425836, -0.02739735, 0.02563764, 0.9992751, -3.995081E-05, 0.0001057771, -4.188251E-05, 0.9999999, -0.01710372, 0.02443389, 0, 0.006103516, 1.01001, 0.0078125, -0.04161455, -0.2329528, 0.2325345, 0.9997664, 1
682, 0.3026843, -0.3727776, 1.155784, -0.006391879, -0.02743033, 0.02565918, 0.999274, -5.41565E-05, 0.0001720676, -3.448594E-05, 0.9999999, -0.009773556, 0.0219905, 0.01221694, 0.01147461, 1.009277, 0.003417969, -0.04175004, -0.2327943, 0.2325789, 1, 1
690, 0.30269, -0.3727854, 1.155798, -0.00637779, -0.0274087, 0.02565017, 0.9992749, -5.41565E-05, 0.0001720676, -3.448594E-05, 0.9999999, -0.009773556, 0.0219905, 0.01221694, 0.01147461, 1.009277, 0.003417969, -0.04175004, -0.2327943, 0.2325789, 1, 1
699, 0.3026915, -0.3727936, 1.155803, -0.006375861, -0.02740656, 0.02564046, 0.9992752, -5.097216E-05, 0.0001578849, 1.350418E-07, 0.9999999, -0.01221694, 0.003665083, 0.003665083, 0.0078125, 1.009033, 0.004882813, -0.04207271, -0.2328776, 0.2326484, 0.9909316, 1
707, 0.3026928, -0.3727872, 1.155801, -0.006402479, -0.0274053, 0.02565511, 0.9992747, -4.02187E-05, 0.0001630256, -2.902932E-05, 0.9999999, 0.001221695, -0.002443389, -0.01466033, 0.009765625, 1.012207, 0.005126953, -0.04172371, -0.2326534, 0.2322106, 0.9899636, 1
717, 0.3026989, -0.3727885, 1.155801, -0.006394883, -0.027392, 0.02568283, 0.9992744, -6.128757E-06, 0.0002011582, -3.881846E-05, 0.9999999, -0.006108472, 0.01832542, 0, 0.01049805, 1.012451, 0.006103516, -0.04160969, -0.2328391, 0.2322022, 0.9899045, 1
725, 0.3026994, -0.3727905, 1.1558, -0.006375562, -0.02741238, 0.02565616, 0.9992746, 2.047183E-05, 0.000173889, -3.487105E-05, 0.9999999, -0.006108472, 0.01832542, 0, 0.01049805, 1.012451, 0.006103516, -0.04160969, -0.2328391, 0.2322022, 0.9899045, 1
734, 0.3026948, -0.3727818, 1.155781, -0.006390345, -0.02738381, 0.02564846, 0.9992755, 2.047183E-05, 0.000173889, -3.487105E-05, 0.9999999, -0.009773556, 0.02932067, 0.003665083, 0.01342773, 1.010986, 0.008300781, -0.04154874, -0.2328893, 0.232195, 0.9955621, 1
740, 0.3026958, -0.3727807, 1.155794, -0.006400865, -0.02742849, 0.02566858, 0.9992737, 1.717234E-05, 0.0002475807, -1.636613E-05, 0.9999999, -0.008551861, 0.03054236, -0.008551861, 0.009033203, 1.009277, 0.00390625, -0.04152634, -0.2328233, 0.2321878, 1, 1
