Timestamp, pos_x, pos_y, pos_z, cam_qx, cam_qy, cam_qz, cam_qw, ss_qx, ss_qy, ss_qz, ss_qw, gyro_x, gyro_y, gyro_z, acc_x, acc_y, acc_z, mag_x, mag_y, mag_z, stillness, isTracked
141, 0.3047691, -0.3727379, 1.159903, 0.001878321, -0.01935524, 0.01516679, 0.999696, 8.285193E-05, -0.00010132, -3.820378E-05, 0.9999998, 0.009773556, 0.02687728, -0.003665083, 0.01269531, 1.012939, 0.0002441406, -0.0330578, -0.2328394, 0.2326942, 0.9879242, 1
149, 0.3047879, -0.3727307, 1.159894, 0.001818131, -0.01932084, 0.01515731, 0.9996969, 8.285193E-05, -0.00010132, -3.820378E-05, 0.9999998, 0.009773556, 0.02687728, -0.003665083, 0.01269531, 1.012939, 0.0002441406, -0.0330578, -0.2328394, 0.2326942, 0.9879242, 1
158, 0.304808, -0.3727233, 1.159914, 0.001861888, -0.0193651, 0.01519403, 0.9996953, 0.0001280923, -8.911084E-05, -6.150454E-06, 0.9999998, -0.01099525, 0.002443389, 0.004886778, 0.01489258, 1.010498, 0.003417969, -0.03309665, -0.2331286, 0.2326223, 0.9976845, 1
179, 0.3048037, -0.3727256, 1.159906, 0.001830812, -0.01932766, 0.01517904, 0.9996963, 0.0001365609, -0.0001094883, -7.659663E-06, 0.9999998, -0.008551861, 0.01343864, -0.008551861, 0.01000977, 1.011719, 0, -0.03326387, -0.2331748, 0.2330639, 0.9959741, 1
182, 0.3047879, -0.3727344, 1.1599, 0.001840815, -0.01932768, 0.01515158, 0.9996967, 0.0001415335, -9.685085E-05, -1.711119E-05, 0.9999998, -0.01466033, 0.02687728, 0.01221694, 0.006347656, 1.010986, -0.0007324219, -0.03326387, -0.2331748, 0.2330639, 0.9959741, 1
185, 0.3047686, -0.3727466, 1.159899, 0.001816662, -0.01932135, 0.01515668, 0.9996968, 0.0001415335, -9.685085E-05, -1.711119E-05, 0.9999998, -0.01466033, 0.02687728, 0.01221694, 0.006347656, 1.010986, -0.0007324219, -0.03326387, -0.2331748, 0.2330639, 0.9959741, 1
191, 0.3047592, -0.3727332, 1.159896, 0.001877901, -0.01933233, 0.01518102, 0.9996961, 0.0001116561, -3.582377E-05, 5.040318E-05, 0.9999999, -0.009773556, 0.03054236, 0.009773556, 0.01196289, 1.011475, 0.0004882813, -0.03298549, -0.2330756, 0.2329751, 0.9938183, 1
199, 0.3047677, -0.3727273, 1.159897, 0.001807641, -0.0193634, 0.01518045, 0.9996956, 0.000113938, -4.62398E-05, 6.187148E-05, 0.9999998, -0.006108472, 0.01343864, -0.001221695, 0.01074219, 1.01123, -0.0007324219, -0.03295746, -0.2330749, 0.2328988, 0.9948488, 1
208, 0.3047833, -0.3727404, 1.159912, 0.001806436, -0.01935525, 0.01515715, 0.9996961, 0.000135617, -7.01454E-05, 1.77403E-05, 0.9999998, -0.01588203, 0.004886778, -0.008551861, 0.01000977, 1.013184, 0.001953125, -0.03310992, -0.2331445, 0.2328357, 0.9870606, 1
217, 0.3047954, -0.3727441, 1.15992, 0.001773281, -0.01936038, 0.01518558, 0.9996957, 0.000135617, -7.01454E-05, 1.77403E-05, 0.9999998, -0.01588203, 0.004886778, -0.008551861, 0.01000977, 1.013184, 0.001953125, -0.03310992, -0.2331445, 0.2328357, 0.9870606, 1
225, 0.3047779, -0.372724, 1.159896, 0.001838017, -0.01935017, 0.01517463, 0.999696, 0.0001081748, -7.168631E-05, 3.137905E-05, 0.9999998, -0.01466033, 0.01466033, -0.001221695, 0.01049805, 1.007324, -0.0007324219, -0.03310248, -0.2333825, 0.232853, 1, 1
233, 0.3047664, -0.3727202, 1.159897, 0.001827302, -0.01933798, 0.01518824, 0.999696, 0.0001378642, -0.0001159058, 2.846913E-05, 0.9999998, -0.009773556, 0.02443389, 0.007330167, 0.01049805, 1.012695, -0.0009765625, -0.03325474, -0.2334435, 0.2327942, 0.9889994, 1
241, 0.3047633, -0.3727415, 1.159904, 0.001759664, -0.01933792, 0.0151481, 0.9996967, 0.0001058966, -7.426135E-05, 4.188437E-05, 0.9999998, -0.01710372, 0.01221694, -0.004886778, 0.01147461, 1.008301, 0.003417969, -0.03298394, -0.2335725, 0.2328154, 1, 1
249, 0.3047633, -0.3727499, 1.159912, 0.001821619, -0.01935949, 0.01520216, 0.9996954, 9.938679E-05, -0.0001126782, 2.718205E-05, 0.9999998, 0.004886778, 0.008551861, 0.001221695, 0.01049805, 1.011719, 0.001708984, -0.03286033, -0.2336478, 0.2328341, 0.9929019, 1
259, 0.3047651, -0.3727398, 1.159916, 0.001817886, -0.01932883, 0.01518058, 0.9996963, 0.0001201682, -0.000131378, 1.18101E-05, 0.9999998, -0.008551861, 0.009773556, -0.009773556, 0.007324219, 1.013428, 0.008300781, -0.03287298, -0.2336703, 0.2328487, 0.9860473, 1
266, 0.304773, -0.3727249, 1.159894, 0.001811417, -0.01933847, 0.01521055, 0.9996957, 0.0001201682, -0.000131378, 1.18101E-05, 0.9999998, -0.008551861, 0.009773556, -0.009773556, 0.009277344, 1.011719, 0.003173828, -0.03280857, -0.2336935, 0.2329413, 0.9929352, 1
274, 0.3047838, -0.3727333, 1.159897, 0.001774027, -0.01937178, 0.01518867, 0.9996955, 0.0001263299, -0.0001257056, -7.332768E-06, 0.9999999, 0.003665083, 0.004886778, 0.004886778, 0.009277344, 1.011719, 0.003173828, -0.03280857, -0.2336935, 0.2329413, 0.9929352, 1
283, 0.3047918, -0.3727307, 1.159884, 0.001844317, -0.01938389, 0.01523293, 0.9996943, 0.0001262349, -0.0002062737, -7.644761E-06, 0.9999998, -0.01832542, 0.01221694, 0.01588203, 0.006347656, 1.01001, -0.001953125, -0.03275033, -0.233628, 0.2329818, 0.9998737, 1
291, 0.3048007, -0.3727271, 1.159911, 0.001816452, -0.01935584, 0.01520385, 0.9996955, 0.0001305666, -0.0001820676, -3.000814E-05, 0.9999999, -0.006108472, 0.02565558, -0.001221695, 0.01245117, 1.010986, -0.0007324219, -0.03269257, -0.2334911, 0.2329859, 0.9957471, 1
299, 0.3047903, -0.3727258, 1.159906, 0.001851959, -0.01935142, 0.01514657, 0.9996963, 0.0001305666, -0.0001820676, -3.000814E-05, 0.9999999, -0.006108472, 0.02565558, -0.001221695, 0.01245117, 1.010986, -0.0007324219, -0.03269257, -0.2334911, 0.2329859, 0.9957471, 1
309, 0.3047746, -0.3727427, 1.159904, 0.00179691, -0.01936963, 0.01514806, 0.9996961, 0.0001168582, -0.0002180005, -1.477543E-05, 0.9999998, -0.02565558, 0.01466033, 0.002443389, 0.008789063, 1.010986, 0.0004882813, -0.03306946, -0.2330462, 0.2330675, 0.9959016, 1
316, 0.3047619, -0.3727408, 1.159893, 0.001836501, -0.01933242, 0.0151807, 0.9996962, 0.0001168582, -0.0002180005, -1.477543E-05, 0.9999998, -0.02565558, 0.01466033, 0.002443389, 0.008789063, 1.010986, 0.0004882813, -0.03306946, -0.2330462, 0.2330675, 0.9959016, 1
324, 0.3047688, -0.3727449, 1.159927, 0.001807815, -0.01932557, 0.0151709, 0.9996965, 0.0001027396, -0.0001635063, -9.282492E-06, 0.9999999, -0.003665083, 0.01221694, 0.006108472, 0.01098633, 1.010498, 0.0007324219, -0.03310579, -0.2330879, 0.2331023, 0.9977685, 1
